state,outcome,btcusdt_2024_n,btcusdt_2024_effect,btcusdt_2024_h1_n,btcusdt_2024_h1_effect,btcusdt_2024_h2_n,btcusdt_2024_h2_effect,ethusdt_2024_n,ethusdt_2024_effect,ethusdt_2024_h1_n,ethusdt_2024_h1_effect,ethusdt_2024_h2_n,ethusdt_2024_h2_effect,discovery_same_sign_both,discovery_half_stable,discovery_sign,discovery_worst_abs_effect,discovery_eligible
premium_index_close|15m|Q2->Q3,direction_1h_atr,4888,-0.0908760157772423,1801,-0.11815402948573467,3087,-0.06925866264228786,4897,-0.1071400253833801,1919,-0.08524739609731555,2978,-0.11172557064594263,True,True,-1,0.0908760157772423,True
premium_index_close|15m|Q4->Q3,direction_1h_atr,1458,0.21942779764730305,833,0.16630443538837253,625,0.2853929422587366,1227,0.08956771889062687,853,0.03932349296858597,374,0.1684521690429845,True,True,1,0.08956771889062687,True
mark_index_bps|15m|Q1->Q1,direction_1h_atr,14514,0.12332657588031226,6162,0.2384350783212673,8352,0.0419325810938986,14762,0.08728290632953664,5657,0.09465122179237509,9105,0.09286493331145926,True,True,1,0.08728290632953664,True
mark_index_bps_change_1h|15m|Q5->Q5,direction_1h_atr,9016,-0.2129257794191261,5224,-0.20926307373490743,3792,-0.2234399974729419,9034,-0.0861733235605792,5874,-0.12600539600965638,3160,-0.036179292152572526,True,True,-1,0.0861733235605792,True
mark_index_bps_change_15m|15m|Q5->Q5,direction_1h_atr,2422,-0.14512681426145635,1353,-0.1657751099081049,1069,-0.12288633495283685,2570,-0.08390005066156413,1734,-0.045955800426385036,836,-0.19260218362744452,True,True,-1,0.08390005066156413,True
mark_index_bps_change_15m|15m|Q1->Q2,direction_1h_atr,2872,0.15274861101622217,1501,0.15305924634571305,1371,0.15091818773202775,2919,0.08385889654249506,1646,0.08650610649202489,1273,0.07202897718200026,True,True,1,0.08385889654249506,True
premium_index_close|1h|Q1->Q1,direction_1h_atr,11437,0.09085257283530895,4413,0.185609780929413,7024,0.03639101570311671,11671,0.08012057768708031,3673,0.011975455928133469,7998,0.12605537706759082,True,True,1,0.08012057768708031,True
premium_index_change_1h|1h|Q3->Q5,direction_1h_atr,3409,-0.10955414963238612,1769,-0.05643479155260874,1640,-0.1681147910667639,3336,-0.07971235728514428,1776,-0.09324550552934324,1560,-0.06844047699444109,True,True,-1,0.07971235728514428,True
mark_index_bps_change_15m|15m|Q5->Q4,direction_1h_atr,2779,-0.08390330608181219,1513,-0.1214566812456202,1266,-0.04192402863048046,2703,-0.07869390546620597,1554,-0.058198434647672395,1149,-0.11646459147501148,True,True,-1,0.07869390546620597,True
premium_index_change_1h|1h|Q4->Q4,direction_1h_atr,3828,-0.0770766200537634,1816,-0.03955574357989712,2012,-0.10972876720366043,3807,-0.09047733078247025,1602,-0.16532273465771535,2205,-0.028848415378163524,True,True,-1,0.0770766200537634,True
funding_delta_settlement|1h|Q2->Q1,direction_1h_atr,708,-0.07480453033999279,324,-0.1590996055140313,384,-0.0016393976008264519,673,-0.18873630465901475,336,-0.03555270838364774,337,-0.34169108440344803,True,True,-1,0.07480453033999279,True
mark_index_bps_change_15m|15m|Q2->Q2,direction_1h_atr,3912,0.07487568493939564,1870,0.07637642345847027,2042,0.07452952206239954,3851,0.07420440072379741,1747,0.023358499001811188,2104,0.12080535310308953,True,True,1,0.07420440072379741,True
mark_index_bps|1h|Q1->Q1,direction_1h_atr,12305,0.12092659125639293,5164,0.2901922583038679,7141,0.002259975139547253,12669,0.07308674553895556,4675,0.05898396381038235,7994,0.09250300055629525,True,True,1,0.07308674553895556,True
mark_index_bps_change_1h|1h|Q4->Q1,direction_1h_atr,4633,0.07252036325416933,2332,0.09923056237753024,2301,0.04510421044470265,4487,0.09890384176475035,2404,0.12041593545126378,2083,0.0695091412873401,True,True,1,0.07252036325416933,True
mark_index_bps|15m|Q1->Q2,direction_1h_atr,5490,-0.10828816697597604,1762,-0.059032236748683964,3728,-0.12430736838109349,5476,-0.07156167357906787,1842,-0.0824961436602831,3634,-0.05269621622526953,True,True,-1,0.07156167357906787,True
premium_index_change_1h|15m|Q3->Q1,direction_1h_atr,3494,0.127537101261179,1722,0.11634918459555517,1772,0.13864961559340935,3428,0.07016801441309839,1716,0.08866029691153002,1712,0.05126018447025574,True,True,1,0.07016801441309839,True
premium_index_change_1h|1h|Q5->Q5,direction_1h_atr,2038,-0.09700134947337684,1272,-0.04067858813478182,766,-0.19997753836405055,2116,-0.06497953798061452,1455,-0.0369922725449002,661,-0.1600968088497556,True,True,-1,0.06497953798061452,True
mark_index_bps_change_15m|1h|Q5->Q5,direction_1h_atr,4512,-0.08572004207261624,2500,-0.0899710676456061,2012,-0.08400612078349567,4482,-0.06488373890729945,2802,-0.10984344981732896,1680,-0.008665918465440103,True,True,-1,0.06488373890729945,True
oi_change_15m_pct|1h|Q1->Q5,direction_1h_atr,4760,-0.06452012274164921,2367,-0.07787485022616014,2393,-0.05131427459952283,4983,-0.09378169420077545,2540,-0.13313745979109864,2443,-0.054268581170175426,True,True,-1,0.06452012274164921,True
mark_index_bps_change_1h|1h|Q1->Q1,direction_1h_atr,2495,0.062093797798891265,1535,0.003072030316921104,960,0.1478857661192801,2506,0.21508463820335535,1771,0.2434709359067825,735,0.10741759569752649,True,True,1,0.062093797798891265,True
premium_index_change_15m|1h|Q2->Q5,direction_1h_atr,4024,-0.062075333332047455,1939,-0.021094554946630338,2085,-0.09935814163124085,3962,-0.08083016627911392,1956,-0.09597246219695779,2006,-0.06568407399003894,True,True,-1,0.062075333332047455,True
oi_change_1h_pct|1h|Q5->Q1,direction_1h_atr,5110,0.08227820863175245,2496,0.10923598095313992,2614,0.057015695534892476,5143,0.060680576572319414,2700,0.020516126964872226,2443,0.10185462931072839,True,True,1,0.060680576572319414,True
premium_index_close|15m|Q1->Q1,direction_1h_atr,13125,0.08314089237407099,5132,0.158682162455068,7993,0.039516779038334,13142,0.05978251223524411,4374,0.03111182791565261,8768,0.08762984113946147,True,True,1,0.05978251223524411,True
premium_index_change_1h|15m|Q1->Q2,direction_1h_atr,4630,0.06781797910175183,2331,0.08130570278816192,2299,0.05379013235362421,4562,0.05971712155932639,2359,0.07726875037244924,2203,0.03865747184275501,True,True,1,0.05971712155932639,True
oi_change_1h_pct|15m|Q1->Q4,direction_1h_atr,948,-0.06173275724982814,502,-0.09078481419524884,446,-0.03095561075508963,935,-0.05879043595591338,470,-0.016897687403349834,465,-0.10173862565466156,True,True,-1,0.05879043595591338,True
premium_index_change_1h|1h|Q2->Q1,direction_1h_atr,2600,0.05748201251478638,1396,0.04998633185772183,1204,0.0637733766004612,2585,0.09139589800842574,1457,0.11920084468513772,1128,0.047111215830013466,True,True,1,0.05748201251478638,True
mark_index_bps_change_1h|15m|Q2->Q4,direction_1h_atr,3785,0.06256637309261037,1678,0.08731560117838975,2107,0.045563534937424065,3931,0.056286702218826146,1595,0.11893490384442484,2336,0.021971546781912776,True,True,1,0.056286702218826146,True
premium_index_change_1h|15m|Q1->Q1,direction_1h_atr,7570,0.053189028068403574,4353,0.07839474955933694,3217,0.013959016153295388,7558,0.13412035440001394,4745,0.17239176556834615,2813,0.050271227725080754,True,True,1,0.053189028068403574,True
mark_index_bps_change_15m|15m|Q3->Q1,direction_1h_atr,3302,0.05173380748755603,1722,0.010217536489362897,1580,0.09556054999755062,3326,0.11185673470277804,1782,0.10072889206183375,1544,0.12013126922506649,True,True,1,0.05173380748755603,True
mark_index_bps_change_1h|15m|Q2->Q1,direction_1h_atr,4765,0.10870508165393258,2442,0.17473185298956156,2323,0.038418819636133215,4610,0.05154767782749993,2385,0.008147683082213447,2225,0.09577308614538804,True,True,1,0.05154767782749993,True
premium_index_change_1h|1h|Q2->Q5,direction_1h_atr,4750,-0.05024329819731261,2311,-0.03312781029082774,2439,-0.06587898464095551,4738,-0.08372003167545802,2352,-0.14471687693659638,2386,-0.023506245767485445,True,True,-1,0.05024329819731261,True
mark_index_bps_change_1h|1h|Q3->Q5,direction_1h_atr,3681,-0.12432101022662614,1881,-0.08716080005470822,1800,-0.16394299101206522,3432,-0.044895305704751115,1823,-0.06002306570430529,1609,-0.03173969849133881,True,True,-1,0.044895305704751115,True
premium_index_close|1h|Q5->Q4,direction_1h_atr,2949,0.12081254558309165,2110,0.07662066566622817,839,0.21048591602366346,3767,0.04453582093812555,2962,0.0036790207679311265,805,0.12049440329444654,True,True,1,0.04453582093812555,True
mark_index_bps|15m|Q2->Q3,direction_1h_atr,4557,-0.043826023284475796,1606,-0.03712251952941306,2951,-0.04121998652039005,4288,-0.0596379422835622,1589,-0.09440858566521916,2699,-0.028106874456226102,True,True,-1,0.043826023284475796,True
oi_change_15m_pct|15m|Q5->Q4,direction_1h_atr,3877,-0.04976561216131925,1936,-0.09339515868035966,1941,-0.006368826028476882,3737,-0.04322486170433983,1848,-0.0852041422939521,1889,-0.001864527161796109,True,True,-1,0.04322486170433983,True
premium_index_change_1h|15m|Q5->Q1,direction_1h_atr,2585,0.04488636020618919,1362,0.05211177452327548,1223,0.03508450005356845,2608,0.042666817290714434,1623,0.052658820954996056,985,0.007991026526511236,True,True,1,0.042666817290714434,True
oi_change_15m_pct|15m|Q1->Q5,direction_1h_atr,5344,-0.06226626332366898,2700,-0.10191855276988686,2644,-0.022228653546994555,4856,-0.04243663444021769,2477,-0.04676482155041371,2379,-0.039376582045153,True,True,-1,0.04243663444021769,True
mark_index_bps_change_1h|15m|Q5->Q2,direction_1h_atr,2346,0.06976010896578574,1163,0.12012546719041815,1183,0.020327429200939447,2306,0.03996992426930154,1239,0.05519079698366516,1067,0.01753184165535667,True,True,1,0.03996992426930154,True
mark_index_bps_change_15m|15m|Q1->Q5,direction_1h_atr,7484,-0.06563058858642816,3961,-0.08191618469041927,3523,-0.049225607473532565,7397,-0.036395433398702354,4347,-0.04961470865984415,3050,-0.029617050099128628,True,True,-1,0.036395433398702354,True
premium_index_change_15m|1h|Q2->Q2,direction_1h_atr,4273,0.035883770832044165,2059,0.04896667413335479,2214,0.024544911546316335,4338,0.04103937955291506,1738,0.007329886811458339,2600,0.07242945300338244,True,True,1,0.035883770832044165,True
mark_index_bps_change_1h|1h|Q5->Q5,up_first_1atr_1h,2278,-0.025920136402545868,1412,-0.020979581891352184,866,-0.0332077014285474,2414,-0.027680937748208623,1676,-0.02082844060855865,738,-0.04299004517308014,True,True,-1,0.025920136402545868,True
mark_index_bps_change_1h|15m|Q5->Q5,up_first_1atr_1h,8748,-0.026650166555179766,5070,-0.026566799932263796,3678,-0.02629813239125306,8772,-0.02010722369003376,5714,-0.02334852484666078,3058,-0.013877193547506994,True,True,-1,0.02010722369003376,True
mark_index_bps|1h|Q1->Q3,up_first_1atr_1h,2132,-0.019900406116771352,835,-0.02433575905543761,1297,-0.01745541466267625,1762,-0.026583950536831935,893,-0.0248473679859062,869,-0.028360888524781802,True,True,-1,0.019900406116771352,True
mark_index_bps_change_1h|1h|Q2->Q1,up_first_1atr_1h,2697,0.019855044488132634,1501,0.03078996551141805,1196,0.006451053312042876,2737,0.02783116298920818,1593,0.023974148882757007,1144,0.033281582927816244,True,True,1,0.019855044488132634,True
mark_index_bps_change_1h|1h|Q1->Q1,up_first_1atr_1h,2394,0.01932210293885711,1471,0.017064241758705745,923,0.02364451508603127,2427,0.02296597189745464,1709,0.027355678005377693,718,0.01279197504266516,True,True,1,0.01932210293885711,True
mark_index_bps|15m|Q5->Q4,up_first_1atr_1h,1738,0.01929951097755761,1250,0.023807953519412728,488,0.009631052215491542,2269,0.01939479171737757,1720,0.013548814206338411,549,0.038133061139950186,True,True,1,0.01929951097755761,True
premium_index_change_1h|15m|Q5->Q5,up_first_1atr_1h,7233,-0.019852807931572125,4189,-0.0216157752941466,3044,-0.01696251535091159,7322,-0.018587121674395413,4641,-0.026523117965456977,2681,-0.004702952119381987,True,True,-1,0.018587121674395413,True
mark_index_bps_change_1h|15m|Q3->Q1,up_first_1atr_1h,3187,0.01720418918155303,1580,0.012668713013083643,1607,0.021658350816897265,3087,0.02163738112863789,1591,0.019598468511806633,1496,0.023820455819630326,True,True,1,0.01720418918155303,True
oi_change_1h_pct|1h|Q2->Q2,up_first_1atr_1h,4456,-0.018032654391332503,2164,-0.009131048329016123,2292,-0.026488880265268355,4727,-0.01705336489687198,2366,-0.018840755079474192,2361,-0.015259615391018666,True,True,-1,0.01705336489687198,True
mark_index_bps|15m|Q1->Q3,up_first_1atr_1h,1024,-0.016917584822212228,346,-0.013533086943015027,678,-0.01921463664760631,791,-0.01749331539776028,343,-0.005376197658872817,448,-0.02681457091833761,True,True,-1,0.016917584822212228,True
mark_index_bps_change_15m|1h|Q5->Q5,up_first_1atr_1h,4383,-0.016209058983745417,2419,-0.020788987365250367,1964,-0.01027646339333621,4325,-0.0190688435577685,2714,-0.021701224353412096,1611,-0.014496911079728059,True,True,-1,0.016209058983745417,True
oi_change_1h_pct|1h|Q2->Q1,up_first_1atr_1h,3876,0.015771559914629918,1975,0.023807953519412728,1901,0.007483778563142862,3836,0.018447053902857058,1915,0.0087443330599421,1921,0.028121009508523365,True,True,1,0.015771559914629918,True
mark_index_bps_change_15m|15m|Q4->Q1,up_first_1atr_1h,4533,0.017063257059543757,2274,0.020078841821963234,2259,0.01405053276324586,4522,0.015687632808257135,2237,0.01399194298137968,2285,0.017345713545557362,True,True,1,0.015687632808257135,True
mark_index_bps_change_1h|1h|Q3->Q5,up_first_1atr_1h,3598,-0.014062265895030457,1844,-0.014630224354773846,1754,-0.01338893021342974,3329,-0.013843437813537973,1764,-0.01841474641170726,1565,-0.008663612451883962,True,True,-1,0.013843437813537973,True
mark_index_bps_change_1h|1h|Q4->Q1,up_first_1atr_1h,4522,0.017872400250764364,2275,0.015456305167764361,2247,0.020348438603170593,4369,0.013442663552891587,2336,0.013389527809396673,2033,0.013535281516487752,True,True,1,0.013442663552891587,True
mark_index_bps_change_1h|15m|Q1->Q1,up_first_1atr_1h,8677,0.016385706205792883,5074,0.02213668824546705,3603,0.00878931286349438,8945,0.013294636540584603,5847,0.01996385113642779,3098,0.0008847512249806622,True,True,1,0.013294636540584603,True
mark_index_bps_change_1h|15m|Q3->Q5,up_first_1atr_1h,3111,-0.012976177316587012,1569,-0.01626852831615133,1542,-0.009590312416347058,3168,-0.01746538118841018,1632,-0.014167214065435418,1536,-0.02095519591833761,True,True,-1,0.012976177316587012,True
premium_index_change_1h|15m|Q3->Q4,up_first_1atr_1h,4511,-0.013458159251385382,2104,-0.01520345332469375,2407,-0.012067954098061162,4480,-0.012780135878164844,1827,-0.020623675960538324,2653,-0.007437921841820461,True,True,-1,0.012780135878164844,True
premium_index_change_15m|15m|Q4->Q5,up_first_1atr_1h,2462,-0.01647650541522605,1334,-0.0014394227924313663,1128,-0.03402666200378529,2385,-0.01276984087966232,1284,-0.007633175216250898,1101,-0.01872533386111691,True,True,-1,0.01276984087966232,True
premium_index_close|1h|Q2->Q3,up_first_1atr_1h,5109,-0.014121508045935094,1913,-0.009521894886232896,3196,-0.017339135929525795,5123,-0.01264445575212264,2002,-0.01365363450773821,3121,-0.01206569235377497,True,True,-1,0.01264445575212264,True
mark_index_bps|15m|Q1->Q1,up_first_1atr_1h,14087,0.012303450085859036,5974,0.013014515287072592,8113,0.011479936721839334,14336,0.01558202930040653,5496,0.010286399257623036,8840,0.01880194491876641,True,True,1,0.012303450085859036,True
mark_index_bps_change_1h|1h|Q5->Q1,up_first_1atr_1h,7453,0.013817207375560525,4075,0.023071757200394283,3378,0.0029144966825833674,7632,0.011575022851993855,4722,0.01118112412625799,2910,0.012339209150390884,True,True,1,0.011575022851993855,True
oi_change_15m_pct|15m|Q2->Q5,up_first_1atr_1h,3156,-0.011328033174556995,1560,-0.009653584942125759,1596,-0.012976696664906195,3083,-0.011100852017361384,1524,-0.010920147522282764,1559,-0.011279772970935409,True,True,-1,0.011100852017361384,True
oi_change_1h_pct|1h|Q1->Q4,up_first_1atr_1h,3674,-0.015350406678499628,1845,-0.025731341873541203,1829,-0.004853257942348033,3744,-0.010860874583903557,1879,-0.006614372545644953,1865,-0.015135616494745097,True,True,-1,0.010860874583903557,True
premium_index_change_1h|15m|Q2->Q1,up_first_1atr_1h,4510,0.010374197328563872,2267,0.013732964547202686,2243,0.0070072243502934395,4475,0.01234007561425332,2330,0.007402991269917558,2145,0.01772214236837566,True,True,1,0.010374197328563872,True
mark_index_bps_change_15m|1h|Q2->Q2,up_first_1atr_1h,4207,0.010338885049430313,1891,0.0024859016949811963,2316,0.01654659342560505,4127,0.015170922483149107,1777,0.02086615071547976,2350,0.010818407805066599,True,True,1,0.010338885049430313,True
premium_index_change_1h|1h|Q5->Q5,up_first_1atr_1h,1980,-0.024154011589889002,1237,-0.024890510506456354,743,-0.022118831949281326,2051,-0.010240216326726503,1411,-0.011118253517360788,640,-0.008064570918337621,True,True,-1,0.010240216326726503,True
premium_index_close|15m|Q1->Q1,up_first_1atr_1h,12724,0.010001279135662677,4981,0.006116726858099775,7743,0.01208911587108319,12742,0.014911539010280528,4255,0.0042403399079753434,8487,0.02016536898975707,True,True,1,0.010001279135662677,True
premium_index_change_15m|15m|Q3->Q2,up_first_1atr_1h,4453,0.020242230190138988,2094,0.00762839286993805,2359,0.031319875626356075,4237,0.009704923463013215,1742,0.006550042412356627,2495,0.011850258740981001,True,True,1,0.009704923463013215,True
oi_change_1h_pct|1h|Q5->Q1,up_first_1atr_1h,4916,0.02478616314361365,2397,0.024041578884452297,2519,0.02545179815292442,4956,0.009674969045160409,2596,0.00945038012170013,2360,0.009943903657933628,True,True,1,0.009674969045160409,True
premium_index_close|1h|Q5->Q4,up_first_1atr_1h,2848,0.024032204503630472,2041,0.021201388110299535,807,0.033032843915168586,3675,0.009664592012991635,2885,0.012280223661821854,790,0.0006379607272319898,True,True,1,0.009664592012991635,True
premium_index_change_1h|15m|Q3->Q2,up_first_1atr_1h,4382,0.01470859899796123,2021,0.007024183108724935,2361,0.021129375376697235,4423,0.009491532511099021,1862,0.01664313639053644,2561,0.0042401928458170035,True,True,1,0.009491532511099021,True
oi_change_15m_pct|15m|Q5->Q5,up_first_1atr_1h,5812,-0.011150959736183297,2881,-0.01962141128447481,2931,-0.002830425151937488,6089,-0.009246905579969045,3005,-0.00698575995300843,3084,-0.011453027468272758,True,True,-1,0.009246905579969045,True
funding_delta_settlement|1h|Q1->Q2,up_first_1atr_1h,530,0.02525517461175003,282,0.014446251391753095,248,0.03772465348466125,555,0.009135082912053893,319,0.012664874569391527,236,0.00443542908166239,True,True,1,0.009135082912053893,True
mark_index_bps_change_15m|15m|Q3->Q2,up_first_1atr_1h,4411,0.0090747851052419,2039,0.00748622718297326,2372,0.010287619268265713,4405,0.016094823583485907,1815,0.021081327499951008,2590,0.012543537189770526,True,True,1,0.0090747851052419,True
premium_index_change_1h|15m|Q1->Q2,up_first_1atr_1h,4490,0.009072462505181955,2258,0.0117796098524508,2232,0.006362646316202536,4431,0.009482756245509316,2292,0.008754585544460902,2139,0.010279281349077074,True,True,1,0.009072462505181955,True
mark_index_bps_change_1h|1h|Q2->Q2,up_first_1atr_1h,3693,0.008977055375459064,1666,0.012811554959988924,2027,0.005627720149206095,3751,0.012495147855696609,1562,0.01379075209157793,2189,0.011516287921315205,True,True,1,0.008977055375459064,True
premium_index_change_15m|15m|Q2->Q3,up_first_1atr_1h,4472,0.008874845857573088,2055,0.006484352546176686,2417,0.01074339172321348,4341,0.015803119296745494,1812,0.007035389492544064,2529,0.022031316784311694,True,True,1,0.008874845857573088,True
premium_index_close|15m|Q1->Q3,up_first_1atr_1h,1674,0.009782123959149736,508,0.015618977141459933,1166,0.006580128502643889,1490,0.008657424045133366,587,0.007383250242945449,903,0.009418817785981304,True,True,1,0.008657424045133366,True
mark_index_bps_change_15m|15m|Q3->Q1,up_first_1atr_1h,3204,0.02321291611411741,1679,0.021973528266285902,1525,0.024713019428606264,3254,0.008625661382349659,1745,0.013137339561172856,1509,0.0034413932963741067,True,True,1,0.008625661382349659,True
premium_index_change_1h|1h|Q1->Q2,up_first_1atr_1h,2600,0.00838289594701852,1346,0.0023220694183725965,1254,0.01499094972379289,2542,0.02902082230998848,1441,0.02044204080931117,1101,0.040311905012634264,True,True,1,0.00838289594701852,True
premium_index_change_1h|15m|Q1->Q4,up_first_1atr_1h,2782,0.008364923265494484,1364,0.00893991832879687,1418,0.007781298463959696,2861,0.010747320805312488,1426,0.004827883973780256,1435,0.016630551032881913,True,True,1,0.008364923265494484,True
oi_change_15m_pct|1h|Q4->Q2,up_first_1atr_1h,4153,0.008753804835866241,2042,0.010174261061038525,2111,0.007355695186346822,4293,0.008241107175310902,2129,0.007411256449120829,2164,0.009056501170386921,True,True,1,0.008241107175310902,True
mark_index_bps_change_15m|1h|Q3->Q4,up_first_1atr_1h,4248,-0.015041702053850636,1982,-0.021419089871101915,2266,-0.009598325759708481,4314,-0.00811861028044314,1738,-0.013008709812180608,2576,-0.0048813411046730315,True,True,-1,0.00811861028044314,True
mark_index_bps_change_15m|1h|Q4->Q1,up_first_1atr_1h,3920,0.011797338647175526,1995,0.0030560738201645954,1925,0.020914850384535555,3991,0.007512061745058807,2065,0.007491322230438857,1926,0.007550693879170178,True,True,1,0.007512061745058807,True
oi_change_15m_pct|1h|Q3->Q1,up_first_1atr_1h,3198,0.012932614521127317,1590,0.020789085594884404,1608,0.005165674187598168,3419,0.0074091686386111855,1690,0.00896989580809976,1729,0.005881351580216521,True,True,1,0.0074091686386111855,True
oi_change_1h_pct|15m|Q4->Q4,up_first_1atr_1h,8761,-0.008172774726332765,4312,-0.005932306220847006,4449,-0.01036607368128395,9057,-0.006907458470003847,4368,-0.006619002473106206,4689,-0.0071875182418607575,True,True,-1,0.006907458470003847,True
oi_change_1h_pct|1h|Q4->Q5,up_first_1atr_1h,4011,-0.0064863098907737005,1999,-0.01094942516993197,2012,-0.0020447943444928396,3792,-0.01567532876544636,1752,-0.0014506548390051388,2040,-0.027917512094808195,True,True,-1,0.0064863098907737005,True
mark_index_bps|1h|Q1->Q1,up_first_1atr_1h,11948,0.0063799859009213145,5016,0.01198179721957221,6932,0.002011364949024763,12299,0.02215232814330026,4549,0.0069162550443451765,7750,0.031016074242952718,True,True,1,0.0063799859009213145,True
mark_index_bps_change_1h|15m|Q1->Q4,up_first_1atr_1h,2246,0.0061755529783220076,1152,0.00467600907496829,1094,0.007832868381164149,2182,0.015629661817265328,1220,0.013024605285255675,962,0.018988443634676888,True,True,1,0.0061755529783220076,True
