date_ny,ts_1130_utc,p_1130_raw,ts_1200_utc,p_1200_raw,ts_1530_utc,p_1530_raw,ts_1600_utc,p_1600_raw,date_ts,r5,r13,simple_last_half
2007-12-17,2007-12-17T16:30:00+00:00,790998,2007-12-17T17:00:00+00:00,790576,2007-12-17T20:30:00+00:00,792528,2007-12-17T21:00:00+00:00,789748,2007-12-17 00:00:00+00:00,-0.0005336456087602168,-0.0035139291255753854,-0.0035077625017665426
2007-12-18,2007-12-18T16:30:00+00:00,798106,2007-12-18T17:00:00+00:00,798357,2007-12-18T20:30:00+00:00,801932,2007-12-18T21:00:00+00:00,801192,2007-12-18 00:00:00+00:00,0.00031444512283496063,-0.0009231975225349172,-0.000922771506811082
2007-12-19,2007-12-19T16:30:00+00:00,801906,2007-12-19T17:00:00+00:00,800187,2007-12-19T20:30:00+00:00,801345,2007-12-19T21:00:00+00:00,801602,2007-12-19 00:00:00+00:00,-0.0021459436620431755,0.0003206593882419742,0.0003207108049592122
2007-12-20,2007-12-20T16:30:00+00:00,794745,2007-12-20T17:00:00+00:00,794513,2007-12-20T20:30:00+00:00,796277,2007-12-20T21:00:00+00:00,795265,2007-12-20 00:00:00+00:00,-0.00029196014951376483,-0.001271722815220106,-0.0012709145184401915
2007-12-21,2007-12-21T16:30:00+00:00,810543,2007-12-21T17:00:00+00:00,808931,2007-12-21T20:30:00+00:00,810051,2007-12-21T21:00:00+00:00,809744,2007-12-21 00:00:00+00:00,-0.0019907705000331956,-0.00037906031772664227,-0.0003789884834412005
2007-12-24,2007-12-24T16:30:00+00:00,812192,2007-12-24T17:00:00+00:00,811990,2007-12-24T20:30:00+00:00,811648,2007-12-24T21:00:00+00:00,811674,2007-12-24 00:00:00+00:00,-0.0002487405980875205,3.20330778517861e-05,3.2033590916302757e-05
2007-12-25,2007-12-25T16:30:00+00:00,806347,2007-12-25T17:00:00+00:00,806373,2007-12-25T20:30:00+00:00,806418,2007-12-25T21:00:00+00:00,806494,2007-12-25 00:00:00+00:00,3.224366288292782e-05,9.423948740689092e-05,9.424392808687898e-05
2007-12-26,2007-12-26T16:30:00+00:00,822892,2007-12-26T17:00:00+00:00,824440,2007-12-26T20:30:00+00:00,823161,2007-12-26T21:00:00+00:00,825523,2007-12-26 00:00:00+00:00,0.0018794031265683556,0.002865317569661837,0.002869426515590412
2007-12-27,2007-12-27T16:30:00+00:00,830139,2007-12-27T17:00:00+00:00,828924,2007-12-27T20:30:00+00:00,826500,2007-12-27T21:00:00+00:00,824859,2007-12-27 00:00:00+00:00,-0.0014646824348575511,-0.0019874546239299165,-0.0019854809437386267
2007-12-28,2007-12-28T16:30:00+00:00,835463,2007-12-28T17:00:00+00:00,838828,2007-12-28T20:30:00+00:00,837966,2007-12-28T21:00:00+00:00,839186,2007-12-28 00:00:00+00:00,0.0040196172956570055,0.0014548475214957366,0.0014559063255550342
2007-12-31,2007-12-31T16:30:00+00:00,831905,2007-12-31T17:00:00+00:00,832560,2007-12-31T20:30:00+00:00,832651,2007-12-31T21:00:00+00:00,832909,2007-12-31 00:00:00+00:00,0.0007870397200429457,0.0003098057134699643,0.0003098537082162345
2008-01-01,2008-01-01T16:30:00+00:00,833030,2008-01-01T17:00:00+00:00,833095,2008-01-01T20:30:00+00:00,833208,2008-01-01T21:00:00+00:00,833138,2008-01-01 00:00:00+00:00,7.802535828106546e-05,-8.401616475952821e-05,-8.401263550039673e-05
2008-01-02,2008-01-02T16:30:00+00:00,856587,2008-01-02T17:00:00+00:00,857421,2008-01-02T20:30:00+00:00,858134,2008-01-02T21:00:00+00:00,858176,2008-01-02 00:00:00+00:00,0.0009731577283408178,4.8942207419819256e-05,4.894340510919193e-05
2008-01-03,2008-01-03T16:30:00+00:00,863317,2008-01-03T17:00:00+00:00,867623,2008-01-03T20:30:00+00:00,862117,2008-01-03T21:00:00+00:00,864752,2008-01-03 00:00:00+00:00,0.004975341586149926,0.00305176831021106,0.0030564296957373838
2008-01-04,2008-01-04T16:30:00+00:00,857332,2008-01-04T17:00:00+00:00,862625,2008-01-04T20:30:00+00:00,860194,2008-01-04T21:00:00+00:00,860641,2008-01-04 00:00:00+00:00,0.006154824462528368,0.0005195152470208591,0.0005196502184390273
2008-01-07,2008-01-07T16:30:00+00:00,857779,2008-01-07T17:00:00+00:00,860112,2008-01-07T20:30:00+00:00,857079,2008-01-07T21:00:00+00:00,857530,2008-01-07 00:00:00+00:00,0.0027161227741159723,0.000526067471243931,0.0005262058690038707
2008-01-08,2008-01-08T16:30:00+00:00,874500,2008-01-08T17:00:00+00:00,877427,2008-01-08T20:30:00+00:00,877195,2008-01-08T21:00:00+00:00,877636,2008-01-08 00:00:00+00:00,0.0033414665376198132,0.000502612512867356,0.0005027388437006675
2008-01-09,2008-01-09T16:30:00+00:00,879678,2008-01-09T17:00:00+00:00,878815,2008-01-09T20:30:00+00:00,874369,2008-01-09T21:00:00+00:00,875923,2008-01-09 00:00:00+00:00,-0.0009815223254042542,0.0017757041777368193,0.0017772816739842767
2008-01-10,2008-01-10T16:30:00+00:00,882512,2008-01-10T17:00:00+00:00,883943,2008-01-10T20:30:00+00:00,891164,2008-01-10T21:00:00+00:00,892363,2008-01-10 00:00:00+00:00,0.0016201944720187148,0.0013445270866374239,0.0013454313684124752
2008-01-11,2008-01-11T16:30:00+00:00,896604,2008-01-11T17:00:00+00:00,896414,2008-01-11T20:30:00+00:00,895849,2008-01-11T21:00:00+00:00,895524,2008-01-11 00:00:00+00:00,-0.00021193317714734156,-0.00036285017533004525,-0.00036278435316661195
2008-01-14,2008-01-14T16:30:00+00:00,908215,2008-01-14T17:00:00+00:00,906078,2008-01-14T20:30:00+00:00,905025,2008-01-14T21:00:00+00:00,905596,2008-01-14 00:00:00+00:00,-0.0023557396608761575,0.0006307228502588629,0.0006309217977404913
2008-01-15,2008-01-15T16:30:00+00:00,905284,2008-01-15T17:00:00+00:00,903313,2008-01-15T20:30:00+00:00,895095,2008-01-15T21:00:00+00:00,891513,2008-01-15 00:00:00+00:00,-0.002179590898678571,-0.004009838531476484,-0.004001809863757533
2008-01-16,2008-01-16T16:30:00+00:00,880639,2008-01-16T17:00:00+00:00,882025,2008-01-16T20:30:00+00:00,883530,2008-01-16T21:00:00+00:00,876999,2008-01-16 00:00:00+00:00,0.0015726199498563946,-0.0074193949199716875,-0.007391939153169713
2008-01-17,2008-01-17T16:30:00+00:00,884717,2008-01-17T17:00:00+00:00,878755,2008-01-17T20:30:00+00:00,877403,2008-01-17T21:00:00+00:00,875670,2008-01-17 00:00:00+00:00,-0.006761686848904827,-0.0019771002856287267,-0.0019751471102789075
2008-01-18,2008-01-18T16:30:00+00:00,880168,2008-01-18T17:00:00+00:00,876494,2008-01-18T20:30:00+00:00,883815,2008-01-18T21:00:00+00:00,884239,2008-01-18 00:00:00+00:00,-0.004182939412352632,0.00047962336911443247,0.0004797384067933841
2008-01-21,2008-01-21T16:30:00+00:00,864653,2008-01-21T17:00:00+00:00,863773,2008-01-21T20:30:00+00:00,864185,2008-01-21T21:00:00+00:00,864376,2008-01-21 00:00:00+00:00,-0.0010182675752817931,0.00022099306970065473,0.00022101749046798957
2008-01-22,2008-01-22T16:30:00+00:00,888702,2008-01-22T17:00:00+00:00,888500,2008-01-22T20:30:00+00:00,890432,2008-01-22T21:00:00+00:00,892400,2008-01-22 00:00:00+00:00,-0.00022732362541784306,0.002207724338965934,0.0022101631567599256
2008-01-23,2008-01-23T16:30:00+00:00,891363,2008-01-23T17:00:00+00:00,887430,2008-01-23T20:30:00+00:00,888143,2008-01-23T21:00:00+00:00,888803,2008-01-23 00:00:00+00:00,-0.004422106910875872,0.0007428475939620233,0.0007431235735686492
2008-01-24,2008-01-24T16:30:00+00:00,905868,2008-01-24T17:00:00+00:00,906657,2008-01-24T20:30:00+00:00,911115,2008-01-24T21:00:00+00:00,911641,2008-01-24 00:00:00+00:00,0.0008706087362500953,0.0005771480270545952,0.0005773146090231052
2008-01-25,2008-01-25T16:30:00+00:00,910274,2008-01-25T17:00:00+00:00,911550,2008-01-25T20:30:00+00:00,914307,2008-01-25T21:00:00+00:00,913394,2008-01-25 00:00:00+00:00,0.001400794158656313,-0.000999069405708862,-0.0009985705020304492
2008-01-28,2008-01-28T16:30:00+00:00,925650,2008-01-28T17:00:00+00:00,926700,2008-01-28T20:30:00+00:00,927909,2008-01-28T21:00:00+00:00,928620,2008-01-28 00:00:00+00:00,0.0011336951574601737,0.0007659455195801975,0.0007662389307572237
2008-01-29,2008-01-29T16:30:00+00:00,925004,2008-01-29T17:00:00+00:00,926833,2008-01-29T20:30:00+00:00,923776,2008-01-29T21:00:00+00:00,922147,2008-01-29 00:00:00+00:00,0.0019753364844992054,-0.0017649711530523405,-0.0017634145074130192
2008-01-30,2008-01-30T16:30:00+00:00,920874,2008-01-30T17:00:00+00:00,920607,2008-01-30T20:30:00+00:00,932914,2008-01-30T21:00:00+00:00,930118,2008-01-30 00:00:00+00:00,-0.00028998398774797294,-0.0030015610029055606,-0.002997060822326647
2008-01-31,2008-01-31T16:30:00+00:00,924921,2008-01-31T17:00:00+00:00,925350,2008-01-31T20:30:00+00:00,926345,2008-01-31T21:00:00+00:00,925302,2008-01-31 00:00:00+00:00,0.0004637158639868872,-0.0011265647397264331,-0.001125930403899189
2008-02-01,2008-02-01T16:30:00+00:00,907029,2008-02-01T17:00:00+00:00,910014,2008-02-01T20:30:00+00:00,904280,2008-02-01T21:00:00+00:00,904185,2008-02-01 00:00:00+00:00,0.0032855608648045464,-0.0001050614748832403,-0.00010505595611975949
2008-02-04,2008-02-04T16:30:00+00:00,896789,2008-02-04T17:00:00+00:00,895608,2008-02-04T20:30:00+00:00,903632,2008-02-04T21:00:00+00:00,902348,2008-02-04 00:00:00+00:00,-0.001317788604764608,-0.0014219428967603756,-0.0014209324149654368
2008-02-05,2008-02-05T16:30:00+00:00,890518,2008-02-05T17:00:00+00:00,894033,2008-02-05T20:30:00+00:00,887189,2008-02-05T21:00:00+00:00,887428,2008-02-05 00:00:00+00:00,0.003939371355225013,0.0002693538960180355,0.00026939017503591067
2008-02-06,2008-02-06T16:30:00+00:00,904129,2008-02-06T17:00:00+00:00,905682,2008-02-06T20:30:00+00:00,899511,2008-02-06T21:00:00+00:00,899993,2008-02-06 00:00:00+00:00,0.0017162017262322598,0.000535703184351909,0.0005358466989286992
2008-02-07,2008-02-07T16:30:00+00:00,905688,2008-02-07T17:00:00+00:00,907436,2008-02-07T20:30:00+00:00,908067,2008-02-07T21:00:00+00:00,909498,2008-02-07 00:00:00+00:00,0.0019281643633442377,0.001574634520005776,0.0015758749079086698
2008-02-08,2008-02-08T16:30:00+00:00,918375,2008-02-08T17:00:00+00:00,915316,2008-02-08T20:30:00+00:00,919449,2008-02-08T21:00:00+00:00,920244,2008-02-08 00:00:00+00:00,-0.0033364430950408217,0.0008642746909259325,0.0008646482839178571
2008-02-11,2008-02-11T16:30:00+00:00,924400,2008-02-11T17:00:00+00:00,922201,2008-02-11T20:30:00+00:00,923872,2008-02-11T21:00:00+00:00,924221,2008-02-11 00:00:00+00:00,-0.0023816742647297332,0.0003776866252387511,0.00037775795781236354
2008-02-12,2008-02-12T16:30:00+00:00,913144,2008-02-12T17:00:00+00:00,910705,2008-02-12T20:30:00+00:00,904915,2008-02-12T21:00:00+00:00,904241,2008-02-12 00:00:00+00:00,-0.002674565113567792,-0.0007450988540315805,-0.0007448213368106416
2008-02-13,2008-02-13T16:30:00+00:00,906505,2008-02-13T17:00:00+00:00,906335,2008-02-13T20:30:00+00:00,904707,2008-02-13T21:00:00+00:00,904732,2008-02-13 00:00:00+00:00,-0.00018755102546100206,2.763287405837616e-05,2.7633255849757177e-05
2008-02-14,2008-02-14T16:30:00+00:00,908829,2008-02-14T17:00:00+00:00,909827,2008-02-14T20:30:00+00:00,908556,2008-02-14T21:00:00+00:00,907590,2008-02-14 00:00:00+00:00,0.0010975138785754473,-0.001063791227244887,-0.0010632256019441622
2008-02-15,2008-02-15T16:30:00+00:00,905573,2008-02-15T17:00:00+00:00,900832,2008-02-15T20:30:00+00:00,902800,2008-02-15T21:00:00+00:00,902088,2008-02-15 00:00:00+00:00,-0.0052491117836753936,-0.000788968663909737,-0.0007886575099690374
2008-02-18,2008-02-18T16:30:00+00:00,903557,2008-02-18T17:00:00+00:00,903718,2008-02-18T20:30:00+00:00,905197,2008-02-18T21:00:00+00:00,905622,2008-02-18 00:00:00+00:00,0.00017816879050042538,0.0004694008708806678,0.00046951105670922644
2008-02-19,2008-02-19T16:30:00+00:00,927591,2008-02-19T17:00:00+00:00,927639,2008-02-19T20:30:00+00:00,926516,2008-02-19T21:00:00+00:00,926934,2008-02-19 00:00:00+00:00,5.174560567776966e-05,0.000451050750855632,0.0004511524895414176
2008-02-20,2008-02-20T16:30:00+00:00,923923,2008-02-20T17:00:00+00:00,924534,2008-02-20T20:30:00+00:00,939994,2008-02-20T21:00:00+00:00,942911,2008-02-20 00:00:00+00:00,0.000661091951019332,0.003098406275015695,0.0031032112970934556
2008-02-21,2008-02-21T16:30:00+00:00,948895,2008-02-21T17:00:00+00:00,952909,2008-02-21T20:30:00+00:00,942660,2008-02-21T21:00:00+00:00,944030,2008-02-21 00:00:00+00:00,0.004221261455407565,0.0014522791139938312,0.001453334181995558
2008-02-22,2008-02-22T16:30:00+00:00,944152,2008-02-22T17:00:00+00:00,943671,2008-02-22T20:30:00+00:00,942976,2008-02-22T21:00:00+00:00,944976,2008-02-22 00:00:00+00:00,-0.0005095816826139138,0.0021186987255473397,0.0021209447536310044
2008-02-25,2008-02-25T16:30:00+00:00,935502,2008-02-25T17:00:00+00:00,935931,2008-02-25T20:30:00+00:00,939684,2008-02-25T21:00:00+00:00,938425,2008-02-25 00:00:00+00:00,0.00045847220553930294,-0.0013407104577935868,-0.001339812107048699
2008-02-26,2008-02-26T16:30:00+00:00,940929,2008-02-26T17:00:00+00:00,943704,2008-02-26T20:30:00+00:00,949005,2008-02-26T21:00:00+00:00,948129,2008-02-26 00:00:00+00:00,0.0029448725618867726,-0.0009234983530504316,-0.0009230720596835607
2008-02-27,2008-02-27T16:30:00+00:00,957588,2008-02-27T17:00:00+00:00,957326,2008-02-27T20:30:00+00:00,958958,2008-02-27T21:00:00+00:00,958902,2008-02-27 00:00:00+00:00,-0.000273641533389911,-5.839842325920752e-05,-5.839671810448088e-05
2008-02-28,2008-02-28T16:30:00+00:00,966003,2008-02-28T17:00:00+00:00,965730,2008-02-28T20:30:00+00:00,972027,2008-02-28T21:00:00+00:00,971569,2008-02-28 00:00:00+00:00,-0.0002826477591028529,-0.00047129136762722677,-0.00047118032729542847
2008-02-29,2008-02-29T16:30:00+00:00,972097,2008-02-29T17:00:00+00:00,972347,2008-02-29T20:30:00+00:00,972711,2008-02-29T21:00:00+00:00,972920,2008-02-29 00:00:00+00:00,0.00025714291733520327,0.00021484032769207809,0.00021486340752807642
2008-03-03,2008-03-03T16:30:00+00:00,984641,2008-03-03T17:00:00+00:00,985060,2008-03-03T20:30:00+00:00,983350,2008-03-03T21:00:00+00:00,983842,2008-03-03 00:00:00+00:00,0.0004254452897368899,0.0005002053793004267,0.0005003305028727922
2008-03-04,2008-03-04T16:30:00+00:00,970232,2008-03-04T17:00:00+00:00,965105,2008-03-04T20:30:00+00:00,961740,2008-03-04T21:00:00+00:00,963489,2008-03-04 00:00:00+00:00,-0.005298314447369671,0.0018169272134934023,0.0018185788258779922
2008-03-05,2008-03-05T16:30:00+00:00,987826,2008-03-05T17:00:00+00:00,985668,2008-03-05T20:30:00+00:00,988394,2008-03-05T21:00:00+00:00,988741,2008-03-05 00:00:00+00:00,-0.002186984971958688,0.00035101295921908024,0.00035107457147653953
2008-03-06,2008-03-06T16:30:00+00:00,980407,2008-03-06T17:00:00+00:00,973423,2008-03-06T20:30:00+00:00,977672,2008-03-06T21:00:00+00:00,976418,2008-03-06 00:00:00+00:00,-0.007149065932549165,-0.001283462043345171,-0.0012826387581929
2008-03-07,2008-03-07T16:30:00+00:00,976235,2008-03-07T17:00:00+00:00,970705,2008-03-07T20:30:00+00:00,972980,2008-03-07T21:00:00+00:00,972344,2008-03-07 00:00:00+00:00,-0.005680724492151089,-0.0006538756758877882,-0.0006536619457748749
2008-03-10,2008-03-10T15:30:00+00:00,968491,2008-03-10T16:00:00+00:00,965923,2008-03-10T19:30:00+00:00,970754,2008-03-10T20:00:00+00:00,970854,2008-03-10 00:00:00+00:00,-0.0026550691926028698,0.00010300740426330736,0.00010301270970813903
2008-03-11,2008-03-11T15:30:00+00:00,974275,2008-03-11T16:00:00+00:00,974911,2008-03-11T19:30:00+00:00,970469,2008-03-11T20:00:00+00:00,972006,2008-03-11 00:00:00+00:00,0.0006525801258275767,0.0015825174797791718,0.001583770321360145
2008-03-12,2008-03-12T15:30:00+00:00,976486,2008-03-12T16:00:00+00:00,978309,2008-03-12T19:30:00+00:00,981595,2008-03-12T20:00:00+00:00,981566,2008-03-12 00:00:00+00:00,0.0018651577566851638,-2.9544189195015825e-05,-2.9543752769756182e-05
2008-03-13,2008-03-13T15:30:00+00:00,993659,2008-03-13T16:00:00+00:00,994662,2008-03-13T19:30:00+00:00,994379,2008-03-13T20:00:00+00:00,995331,2008-03-13 00:00:00+00:00,0.0010088915070316313,0.0009569234437639553,0.0009573814410803738
2008-03-14,2008-03-14T15:30:00+00:00,1000583,2008-03-14T16:00:00+00:00,998515,2008-03-14T19:30:00+00:00,999222,2008-03-14T20:00:00+00:00,999191,2008-03-14 00:00:00+00:00,-0.002068933826826517,-3.102461803695325e-05,-3.102413677846805e-05
2008-03-17,2008-03-17T15:30:00+00:00,1014238,2008-03-17T16:00:00+00:00,1014935,2008-03-17T19:30:00+00:00,1005756,2008-03-17T20:00:00+00:00,1004073,2008-03-17 00:00:00+00:00,0.0006869794023593687,-0.0016747697375057598,-0.0016733680932552453
2008-03-18,2008-03-18T15:30:00+00:00,1003758,2008-03-18T16:00:00+00:00,1003862,2008-03-18T19:30:00+00:00,985036,2008-03-18T20:00:00+00:00,977319,2008-03-18 00:00:00+00:00,0.0001036052640370289,-0.007865080253842234,-0.007834231439256989
2008-03-19,2008-03-19T15:30:00+00:00,952022,2008-03-19T16:00:00+00:00,944252,2008-03-19T19:30:00+00:00,941350,2008-03-19T20:00:00+00:00,943614,2008-03-19 00:00:00+00:00,-0.008195064094590483,0.0024021690479872765,0.002405056567695407
2008-03-20,2008-03-20T15:30:00+00:00,922056,2008-03-20T16:00:00+00:00,921418,2008-03-20T19:30:00+00:00,912927,2008-03-20T20:00:00+00:00,910433,2008-03-20 00:00:00+00:00,-0.0006921714387859768,-0.0027356106916179256,-0.0027318723183781257
2008-03-21,2008-03-21T15:30:00+00:00,915390,2008-03-21T16:00:00+00:00,915803,2008-03-21T19:30:00+00:00,917997,2008-03-21T20:00:00+00:00,918240,2008-03-21 00:00:00+00:00,0.0004510720683211876,0.0002646717187580989,0.00026470674740775024
2008-03-24,2008-03-24T15:30:00+00:00,923241,2008-03-24T16:00:00+00:00,923750,2008-03-24T19:30:00+00:00,912512,2008-03-24T20:00:00+00:00,913221,2008-03-24 00:00:00+00:00,0.0005511667494704855,0.0007766743939453496,0.0007769760836022765
2008-03-25,2008-03-25T15:30:00+00:00,927614,2008-03-25T16:00:00+00:00,929883,2008-03-25T19:30:00+00:00,936269,2008-03-25T20:00:00+00:00,938004,2008-03-25 00:00:00+00:00,0.0024430738015345705,0.0018513850389752214,0.0018530999103889556
2008-03-26,2008-03-26T15:30:00+00:00,948530,2008-03-26T16:00:00+00:00,950029,2008-03-26T19:30:00+00:00,949754,2008-03-26T20:00:00+00:00,949401,2008-03-26 00:00:00+00:00,0.0015790926818538965,-0.00037174428002477704,-0.0003716751916812422
2008-03-27,2008-03-27T15:30:00+00:00,946104,2008-03-27T16:00:00+00:00,943575,2008-03-27T19:30:00+00:00,948109,2008-03-27T20:00:00+00:00,946614,2008-03-27 00:00:00+00:00,-0.002676646679044488,-0.0015780674117002928,-0.0015768229180400661
2008-03-28,2008-03-28T15:30:00+00:00,929761,2008-03-28T16:00:00+00:00,927332,2008-03-28T19:30:00+00:00,930152,2008-03-28T20:00:00+00:00,930125,2008-03-28 00:00:00+00:00,-0.002615917872871637,-2.902793508907355e-05,-2.9027513782642345e-05
2008-03-31,2008-03-31T15:30:00+00:00,933261,2008-03-31T16:00:00+00:00,923372,2008-03-31T19:30:00+00:00,916636,2008-03-31T20:00:00+00:00,916669,2008-03-31 00:00:00+00:00,-0.010652717599141086,3.60005563760288e-05,3.600120440383492e-05
2008-04-01,2008-04-01T15:30:00+00:00,879103,2008-04-01T16:00:00+00:00,882893,2008-04-01T19:30:00+00:00,880553,2008-04-01T20:00:00+00:00,879825,2008-04-01 00:00:00+00:00,0.004301946026033543,-0.0008270951369548959,-0.0008267531880533641
2008-04-02,2008-04-02T15:30:00+00:00,887000,2008-04-02T16:00:00+00:00,888303,2008-04-02T19:30:00+00:00,901334,2008-04-02T20:00:00+00:00,903474,2008-04-02 00:00:00+00:00,0.0014679186977926222,0.0023714445003589443,0.002374258598921264
2008-04-03,2008-04-03T15:30:00+00:00,906899,2008-04-03T16:00:00+00:00,906861,2008-04-03T19:30:00+00:00,903723,2008-04-03T20:00:00+00:00,904827,2008-04-03 00:00:00+00:00,-4.190190544009288e-05,0.0012208676974678062,0.0012216132598152907
2008-04-04,2008-04-04T15:30:00+00:00,905667,2008-04-04T16:00:00+00:00,905831,2008-04-04T19:30:00+00:00,913125,2008-04-04T20:00:00+00:00,913182,2008-04-04 00:00:00+00:00,0.00018106561580319517,6.242104971241583e-05,6.242299794667616e-05
2008-04-07,2008-04-07T15:30:00+00:00,926295,2008-04-07T16:00:00+00:00,927653,2008-04-07T19:30:00+00:00,922079,2008-04-07T20:00:00+00:00,922961,2008-04-07 00:00:00+00:00,0.0014649820198571893,0.0009560769058503437,0.0009565340930657307
2008-04-08,2008-04-08T15:30:00+00:00,909053,2008-04-08T16:00:00+00:00,913220,2008-04-08T19:30:00+00:00,914222,2008-04-08T20:00:00+00:00,915052,2008-04-08 00:00:00+00:00,0.004573417114920305,0.0009074638976536081,0.0009078757675926585
2008-04-09,2008-04-09T15:30:00+00:00,926968,2008-04-09T16:00:00+00:00,925842,2008-04-09T19:30:00+00:00,932810,2008-04-09T20:00:00+00:00,934246,2008-04-09 00:00:00+00:00,-0.0012154512752219726,0.0015382508967670394,0.001539434611550039
2008-04-10,2008-04-10T15:30:00+00:00,926772,2008-04-10T16:00:00+00:00,924502,2008-04-10T19:30:00+00:00,927740,2008-04-10T20:00:00+00:00,928803,2008-04-10 00:00:00+00:00,-0.002452366465112553,0.0011451392358412323,0.0011457951581261838
2008-04-11,2008-04-11T15:30:00+00:00,923618,2008-04-11T16:00:00+00:00,922350,2008-04-11T19:30:00+00:00,924438,2008-04-11T20:00:00+00:00,924560,2008-04-11 00:00:00+00:00,-0.001373805179102741,0.00013196336629570104,0.00013197207384374465
2008-04-14,2008-04-14T15:30:00+00:00,928613,2008-04-14T16:00:00+00:00,926230,2008-04-14T19:30:00+00:00,923122,2008-04-14T20:00:00+00:00,922734,2008-04-14 00:00:00+00:00,-0.002569491122540923,-0.0004204011642452109,-0.00042031280805787663
2008-04-15,2008-04-15T15:30:00+00:00,927919,2008-04-15T16:00:00+00:00,928467,2008-04-15T19:30:00+00:00,926835,2008-04-15T20:00:00+00:00,927772,2008-04-15 00:00:00+00:00,0.0005903944717508009,0.0010104567487610842,0.0010109674321749917
2008-04-16,2008-04-16T15:30:00+00:00,945319,2008-04-16T16:00:00+00:00,944807,2008-04-16T19:30:00+00:00,944243,2008-04-16T20:00:00+00:00,944020,2008-04-16 00:00:00+00:00,-0.0005417628375282789,-0.0002361959123668166,-0.00023616802030834716
2008-04-17,2008-04-17T15:30:00+00:00,941339,2008-04-17T16:00:00+00:00,940398,2008-04-17T19:30:00+00:00,937797,2008-04-17T20:00:00+00:00,937288,2008-04-17 00:00:00+00:00,-0.0010001398478518074,-0.0005429087348064937,-0.0005427613865260916
2008-04-18,2008-04-18T15:30:00+00:00,912048,2008-04-18T16:00:00+00:00,913891,2008-04-18T19:30:00+00:00,917942,2008-04-18T20:00:00+00:00,917855,2008-04-18 00:00:00+00:00,0.0020186880567944795,-9.478172157935861e-05,-9.477722993389559e-05
2008-04-21,2008-04-21T15:30:00+00:00,911883,2008-04-21T16:00:00+00:00,913411,2008-04-21T19:30:00+00:00,915356,2008-04-21T20:00:00+00:00,915028,2008-04-21 00:00:00+00:00,0.0016742512241098824,-0.0003583947450489865,-0.00035833052932410236
2008-04-22,2008-04-22T15:30:00+00:00,921068,2008-04-22T16:00:00+00:00,921691,2008-04-22T19:30:00+00:00,916742,2008-04-22T20:00:00+00:00,913913,2008-04-22 00:00:00+00:00,0.0006761600662223002,-0.0030906995058964555,-0.0030859282109906294
2008-04-23,2008-04-23T15:30:00+00:00,902326,2008-04-23T16:00:00+00:00,901664,2008-04-23T19:30:00+00:00,902789,2008-04-23T20:00:00+00:00,903803,2008-04-23 00:00:00+00:00,-0.0007339287132584804,0.0011225557364153446,0.001123186037933488
2008-04-24,2008-04-24T15:30:00+00:00,888931,2008-04-24T16:00:00+00:00,889266,2008-04-24T19:30:00+00:00,885853,2008-04-24T20:00:00+00:00,884001,2008-04-24 00:00:00+00:00,0.00037678615357383105,-0.0020928287598519593,-0.0020906403206852886
2008-04-25,2008-04-25T15:30:00+00:00,891014,2008-04-25T16:00:00+00:00,888812,2008-04-25T19:30:00+00:00,884745,2008-04-25T20:00:00+00:00,883711,2008-04-25 00:00:00+00:00,-0.0024744004453328815,-0.0011693817859522236,-0.0011686983255062566
2008-04-28,2008-04-28T15:30:00+00:00,893400,2008-04-28T16:00:00+00:00,894124,2008-04-28T19:30:00+00:00,889843,2008-04-28T20:00:00+00:00,890402,2008-04-28 00:00:00+00:00,0.00081005909804909,0.0006280034696032523,0.0006282007050681937
2008-04-29,2008-04-29T15:30:00+00:00,875241,2008-04-29T16:00:00+00:00,874776,2008-04-29T19:30:00+00:00,869412,2008-04-29T20:00:00+00:00,868938,2008-04-29 00:00:00+00:00,-0.0005314234215363793,-0.0005453447369601649,-0.0005451960635464159
2008-04-30,2008-04-30T15:30:00+00:00,868004,2008-04-30T16:00:00+00:00,866465,2008-04-30T19:30:00+00:00,873991,2008-04-30T20:00:00+00:00,876701,2008-04-30 00:00:00+00:00,-0.0017746069879470395,0.0030959211152511166,0.0031007184284506106
2008-05-01,2008-05-01T15:30:00+00:00,852020,2008-05-01T16:00:00+00:00,849034,2008-05-01T19:30:00+00:00,851187,2008-05-01T20:00:00+00:00,850539,2008-05-01 00:00:00+00:00,-0.0035107681084701873,-0.0007615797505828958,-0.0007612898223304798
2008-05-02,2008-05-02T15:30:00+00:00,857254,2008-05-02T16:00:00+00:00,856606,2008-05-02T19:30:00+00:00,856058,2008-05-02T20:00:00+00:00,856499,2008-05-02 00:00:00+00:00,-0.0007561878226672915,0.0005150193654842127,0.0005151520107282703
2008-05-05,2008-05-05T15:30:00+00:00,867615,2008-05-05T16:00:00+00:00,870066,2008-05-05T19:30:00+00:00,872361,2008-05-05T20:00:00+00:00,873316,2008-05-05 00:00:00+00:00,0.0028210029636429315,0.0010941314977182587,0.0010947302779469315
2008-05-06,2008-05-06T15:30:00+00:00,881893,2008-05-06T16:00:00+00:00,880256,2008-05-06T19:30:00+00:00,875682,2008-05-06T20:00:00+00:00,877009,2008-05-06 00:00:00+00:00,-0.0018579591974481509,0.0015142432448846533,0.0015153902900824079
